,Z,N,M_ex,Esh,alpha2,alpha4,alpha6,S_Z0N1,S_Z0N2,S_Z1N0,S_Z2N0,exist
5420,99,167,119.78,-1.48,0.102,-0.036,-0.001,3.831000000000005,9.101999999999993,6.299000000000005,14.468,valid
5421,99,168,122.64,-1.43,0.096,-0.035,0.0,5.211,9.042000000000005,6.168999999999995,14.407999999999998,valid
5422,99,169,126.85,-1.48,0.034,0.019,0.002,3.861000000000006,9.072000000000006,6.258999999999999,14.48800000000001,valid
5423,99,170,129.49,-1.85,0.037,0.016,-0.002,5.430999999999985,9.291999999999991,6.258999999999999,14.83799999999999,valid
5424,99,171,133.68,-2.11,0.039,0.011,-0.006,3.881000000000002,9.311999999999987,6.608999999999993,15.147999999999993,valid
5425,99,172,136.61,-2.4,0.04,0.007,-0.005,5.140999999999993,9.021999999999995,6.588999999999983,15.447999999999976,valid
5426,99,173,140.98,-2.66,0.045,0.002,-0.006,3.7010000000000236,8.842000000000017,6.959000000000016,15.84800000000001,valid
5427,99,174,144.21,-2.82,0.046,-0.005,-0.005,4.8409999999999815,8.542000000000005,6.948999999999996,16.257999999999978,valid
5428,99,175,148.87,-2.99,0.043,-0.008,-0.005,3.411000000000003,8.251999999999985,7.238999999999988,16.608,valid
5429,99,176,152.31,-3.13,0.04,-0.01,0.0,4.631000000000002,8.042000000000005,7.328999999999992,16.987999999999996,valid
5430,99,177,157.21,-3.23,0.041,-0.015,-0.002,3.170999999999994,7.801999999999996,7.668999999999995,17.298,valid
5431,99,178,160.92,-3.28,0.036,-0.015,0.001,4.36100000000002,7.532000000000014,7.639000000000022,17.608,valid
5432,99,179,166.06,-3.32,0.029,-0.013,0.0,2.930999999999985,7.292000000000005,7.939000000000005,17.84800000000001,valid
5433,99,180,169.98,-3.34,0.024,-0.012,0.002,4.151000000000012,7.081999999999997,7.919000000000024,18.14800000000002,valid
5434,99,181,175.18,-3.48,0.016,-0.005,-0.001,2.8709999999999827,7.021999999999995,8.27899999999998,18.508000000000006,valid
5435,99,182,179.19,-3.59,0.011,-0.004,-0.002,4.061000000000009,6.9319999999999915,8.26899999999999,18.828,valid
5436,99,183,184.64,-3.65,0.007,-0.003,0.0,2.621000000000011,6.68200000000002,8.589000000000011,19.12800000000001,valid
5437,99,184,188.88,-3.71,0.002,0.0,0.0,3.8309999999999906,6.452000000000002,8.578999999999992,19.438000000000013,valid
5438,99,185,195.48,-2.78,0.006,0.005,0.002,1.4710000000000054,5.301999999999996,8.919000000000024,19.767999999999997,valid
5439,99,186,200.72,-2.01,0.013,0.012,0.004,2.8309999999999906,4.301999999999996,8.899000000000013,20.078,valid
5440,99,187,206.78,-1.78,0.115,0.044,0.0,2.0109999999999975,4.841999999999988,9.439000000000005,20.668000000000003,valid
5441,99,188,211.28,-1.91,0.117,0.043,0.0,3.5709999999999997,5.581999999999997,9.428999999999986,21.187999999999985,valid
5442,99,189,217.17,-2.02,0.12,0.04,-0.003,2.1810000000000134,5.752000000000013,9.749000000000008,21.478000000000005,valid
5443,99,190,221.82,-2.16,0.127,0.04,-0.009,3.420999999999994,5.602000000000007,9.758999999999999,21.83800000000002,valid
5444,99,191,227.85,-2.28,0.126,0.036,-0.008,2.0409999999999986,5.461999999999993,10.049000000000019,22.09800000000001,valid
5445,99,192,232.64,-2.44,0.13,0.035,-0.01,3.2810000000000077,5.322000000000006,10.049000000000019,22.448000000000004,valid
5446,99,193,238.83,-2.56,0.132,0.033,-0.011,1.8809999999999736,5.161999999999981,10.358999999999993,22.687999999999985,valid
5447,99,194,243.8,-2.7,0.136,0.03,-0.017,3.101000000000001,4.9819999999999744,10.378999999999975,23.03799999999998,valid
5448,99,195,250.15,-2.8,0.135,0.027,-0.012,1.7210000000000054,4.822000000000006,10.659000000000004,23.36799999999999,valid
5449,99,196,255.3,-2.91,0.139,0.022,-0.015,2.920999999999994,4.6419999999999995,10.649000000000013,23.748000000000015,valid
5450,99,197,261.73,-3.08,0.141,0.02,-0.02,1.640999999999993,4.561999999999987,11.068999999999972,24.177999999999965,valid
5451,99,198,267.08,-3.15,0.139,0.016,-0.018,2.721000000000034,4.362000000000027,11.059000000000038,24.498000000000015,valid
5452,99,199,273.75,-3.22,0.139,0.013,-0.018,1.4009999999999838,4.122000000000018,11.418999999999995,24.81800000000001,valid
5453,99,200,279.28,-3.26,0.139,0.013,-0.021,2.541000000000027,3.942000000000011,11.399000000000013,25.088000000000047,valid
5454,100,131,74.84,-2.24,0.28,0.0,-0.011,8.230999999999996,18.521999999999995,0.7789999999999946,0.29799999999999827,valid
5455,100,132,72.95,-2.16,0.277,-0.006,-0.012,9.961,18.191999999999997,1.1790000000000003,0.6879999999999988,valid
5456,100,133,73.09,-2.07,0.273,-0.01,-0.008,7.930999999999999,17.892,1.1790000000000003,1.0479999999999983,valid
5457,100,134,71.4,-2.09,0.157,0.036,-0.013,9.760999999999997,17.691999999999997,1.4489999999999963,1.247999999999994,valid
5458,100,135,71.55,-2.28,0.156,0.035,-0.012,7.921000000000008,17.682000000000006,1.4190000000000094,1.6180000000000057,valid
5459,100,136,69.96,-2.48,0.155,0.033,-0.013,9.661000000000003,17.58200000000001,1.80900000000001,1.9980000000000082,valid
5460,100,137,70.35,-2.71,0.157,0.035,-0.014,7.680999999999999,17.342000000000002,1.80900000000001,2.398000000000007,valid
5461,100,138,69.02,-2.92,0.156,0.032,-0.016,9.400999999999998,17.081999999999997,2.1890000000000054,2.8080000000000034,valid
5462,100,139,69.72,-3.11,0.155,0.036,-0.012,7.370999999999997,16.771999999999995,2.1590000000000042,3.1579999999999977,valid
5463,100,140,68.65,-3.35,0.156,0.034,-0.017,9.140999999999993,16.51199999999999,2.598999999999995,3.5779999999999923,valid
5464,100,141,69.6,-3.55,0.158,0.032,-0.019,7.121000000000011,16.262000000000004,2.589000000000011,3.948000000000004,valid
5465,100,142,68.83,-3.75,0.156,0.035,-0.019,8.840999999999996,15.962000000000007,2.9690000000000065,4.308000000000003,valid
5466,100,143,70.03,-3.96,0.158,0.033,-0.019,6.870999999999997,15.711999999999993,2.9590000000000014,4.707999999999995,valid
5467,100,144,69.53,-4.16,0.158,0.032,-0.02,8.571,15.441999999999997,3.349000000000002,5.077999999999999,valid
5468,100,145,70.97,-4.37,0.157,0.031,-0.022,6.631000000000002,15.202000000000002,3.388999999999994,5.498000000000001,valid
5469,100,146,70.75,-4.56,0.157,0.031,-0.026,8.290999999999999,14.922,3.7690000000000037,5.907999999999998,valid
5470,100,147,72.47,-4.73,0.155,0.029,-0.025,6.351000000000001,14.642,3.7789999999999946,6.288000000000007,valid
5471,100,148,72.55,-4.87,0.154,0.028,-0.027,7.991000000000001,14.342000000000002,4.148999999999999,6.687999999999999,valid
5472,100,149,74.58,-4.97,0.152,0.024,-0.03,6.040999999999999,14.032,4.159000000000004,7.097999999999995,valid
5473,100,150,74.94,-5.07,0.154,0.023,-0.035,7.711,13.751999999999999,4.599000000000002,7.547999999999998,valid
5474,100,151,77.22,-5.16,0.152,0.017,-0.032,5.790999999999999,13.501999999999999,4.618999999999998,8.127999999999997,valid
5475,100,152,77.94,-5.15,0.151,0.015,-0.034,7.351000000000001,13.142,5.019000000000004,8.538000000000007,valid
5476,100,153,80.6,-5.09,0.151,0.009,-0.034,5.411000000000003,12.762000000000004,5.109000000000007,8.98800000000001,valid
5477,100,154,81.78,-4.85,0.151,0.0,-0.029,6.890999999999993,12.301999999999996,5.429,9.297999999999998,valid
5478,100,155,84.8,-4.65,0.146,-0.003,-0.027,5.051000000000004,11.941999999999997,5.4690000000000065,9.657999999999998,valid
5479,100,156,86.13,-4.5,0.146,-0.01,-0.027,6.741000000000001,11.792000000000005,5.849000000000002,10.09800000000001,valid
5480,100,157,89.39,-4.28,0.144,-0.015,-0.023,4.810999999999995,11.551999999999996,5.808999999999996,10.427999999999994,valid
5481,100,158,91.0,-4.07,0.142,-0.021,-0.02,6.461,11.271999999999995,6.179,10.797999999999998,valid
5482,100,159,94.45,-3.88,0.141,-0.026,-0.018,4.620999999999997,11.081999999999997,6.209000000000001,11.19799999999999,valid
5483,100,160,96.3,-3.65,0.141,-0.029,-0.016,6.221000000000005,10.842000000000002,6.558999999999996,11.627999999999997,valid
5484,100,161,99.96,-3.46,0.135,-0.036,-0.011,4.411000000000003,10.632000000000009,6.629000000000003,12.09800000000001,valid
5485,100,162,102.03,-3.23,0.135,-0.038,-0.012,6.000999999999992,10.411999999999995,7.078999999999992,12.517999999999997,valid
5486,100,163,106.02,-2.92,0.131,-0.041,-0.003,4.081000000000005,10.081999999999997,7.05900000000001,12.877999999999997,valid
5487,100,164,108.38,-2.61,0.133,-0.044,-0.004,5.711,9.792000000000005,7.429,13.218,valid
5488,100,165,112.62,-2.24,0.129,-0.047,0.0,3.8309999999999906,9.541999999999991,7.40899999999999,13.517999999999997,valid
5489,100,166,115.19,-1.93,0.116,-0.042,0.0,5.5010000000000066,9.331999999999997,7.639000000000008,13.648000000000007,valid
5490,100,167,119.5,-1.7,0.11,-0.042,0.001,3.7609999999999975,9.262000000000004,7.569000000000001,13.868000000000006,valid
5491,100,168,122.05,-1.62,0.098,-0.038,0.001,5.521000000000003,9.282,7.879000000000003,14.047999999999998,valid
5492,100,169,126.45,-1.49,0.093,-0.038,0.002,3.670999999999994,9.191999999999997,7.688999999999991,13.94799999999999,valid
5493,100,170,128.88,-1.72,0.037,0.017,-0.002,5.641000000000007,9.312000000000001,7.899000000000013,14.158000000000012,valid
5494,100,171,133.09,-1.97,0.038,0.013,-0.003,3.8609999999999918,9.501999999999999,7.879000000000003,14.487999999999996,valid
5495,100,172,135.62,-2.31,0.042,0.008,-0.006,5.540999999999999,9.40199999999999,8.279000000000009,14.867999999999991,valid
5496,100,173,140.06,-2.51,0.044,0.001,-0.005,3.631000000000002,9.172,8.208999999999987,15.168000000000003,valid
5497,100,174,142.93,-2.7,0.046,-0.005,-0.006,5.200999999999995,8.831999999999997,8.569,15.517999999999997,valid
5498,100,175,147.6,-2.86,0.043,-0.008,-0.005,3.4010000000000122,8.602000000000007,8.55900000000001,15.797999999999998,valid
5499,100,176,150.66,-3.03,0.043,-0.012,-0.002,5.0109999999999975,8.41200000000001,8.939000000000005,16.267999999999997,valid
5500,100,177,155.58,-3.12,0.04,-0.016,-0.001,3.150999999999984,8.161999999999981,8.918999999999995,16.58799999999999,valid
5501,100,178,158.98,-3.15,0.036,-0.015,0.001,4.6710000000000225,7.822000000000006,9.228999999999997,16.86800000000002,valid
5502,100,179,164.13,-3.19,0.029,-0.013,0.0,2.920999999999994,7.5920000000000165,9.219000000000007,17.158000000000012,valid
5503,100,180,167.71,-3.22,0.023,-0.01,0.001,4.490999999999987,7.411999999999981,9.558999999999982,17.478000000000005,valid
5504,100,181,172.92,-3.36,0.016,-0.005,0.0,2.86100000000002,7.352000000000007,9.549000000000019,17.828,valid
5505,100,182,176.6,-3.47,0.011,-0.004,-0.002,4.390999999999993,7.252000000000013,9.879000000000003,18.147999999999993,valid
5506,100,183,182.07,-3.52,0.007,-0.003,0.0,2.601000000000001,6.991999999999994,9.858999999999993,18.448000000000004,valid
5507,100,184,185.98,-3.58,0.002,0.0,0.0,4.161000000000003,6.762000000000004,10.189000000000005,18.767999999999997,valid
5508,100,185,192.6,-2.64,0.006,0.005,0.001,1.4509999999999952,5.611999999999998,10.168999999999995,19.08800000000002,valid
5509,100,186,197.5,-1.88,0.013,0.012,0.004,3.170999999999994,4.621999999999989,10.508999999999999,19.408000000000012,valid
5510,100,187,203.4,-1.82,0.114,0.042,0.0,2.170999999999994,5.341999999999988,10.668999999999995,20.108,valid
5511,100,188,207.6,-1.94,0.116,0.04,0.0,3.871000000000011,6.042000000000005,10.969000000000007,20.397999999999993,valid
5512,100,189,213.5,-2.04,0.12,0.039,-0.003,2.170999999999994,6.042000000000005,10.958999999999987,20.707999999999995,valid
5513,100,190,217.86,-2.15,0.121,0.039,-0.001,3.710999999999986,5.88199999999998,11.24899999999998,21.007999999999978,valid
5514,100,191,223.89,-2.29,0.125,0.037,-0.004,2.041000000000027,5.752000000000013,11.249000000000008,21.298000000000027,valid
5515,100,192,228.39,-2.41,0.132,0.034,-0.016,3.5709999999999997,5.612000000000027,11.539,21.58800000000002,valid
5516,100,193,234.56,-2.56,0.131,0.032,-0.011,1.9009999999999838,5.4719999999999835,11.55900000000001,21.918000000000003,valid
5517,100,194,239.28,-2.64,0.139,0.028,-0.017,3.351000000000001,5.251999999999985,11.80900000000001,22.187999999999985,valid
5518,100,195,245.58,-2.8,0.135,0.028,-0.012,1.7709999999999884,5.121999999999989,11.858999999999993,22.517999999999997,valid
5519,100,196,250.37,-2.96,0.139,0.024,-0.019,3.2810000000000077,5.051999999999996,12.219000000000007,22.86800000000002,valid
5520,100,197,256.9,-3.05,0.137,0.019,-0.015,1.541000000000027,4.822000000000035,12.11900000000004,23.188000000000013,valid
5521,100,198,261.89,-3.16,0.143,0.014,-0.02,3.0809999999999906,4.622000000000018,12.478999999999997,23.538000000000036,valid
5522,100,199,268.52,-3.29,0.142,0.013,-0.021,1.4410000000000043,4.521999999999995,12.519000000000018,23.938000000000013,valid
5523,100,200,273.7,-3.36,0.141,0.009,-0.019,2.890999999999993,4.331999999999997,12.868999999999984,24.267999999999997,valid
5524,101,139,76.85,-3.11,0.158,0.028,-0.015,7.771000000000003,17.16200000000001,0.15900000000000425,2.3180000000000085,valid
5525,101,140,75.8,-3.32,0.16,0.031,-0.016,9.120999999999997,16.892,0.13900000000000823,2.738000000000003,valid
5526,101,141,76.32,-3.56,0.161,0.028,-0.019,7.551000000000004,16.672,0.5690000000000008,3.158000000000012,valid
5527,101,142,75.56,-3.76,0.162,0.027,-0.021,8.83099999999999,16.381999999999994,0.5589999999999957,3.5280000000000022,valid
5528,101,143,76.38,-3.96,0.161,0.026,-0.022,7.2510000000000066,16.081999999999997,0.9390000000000054,3.898000000000007,valid
5529,101,144,75.9,-4.14,0.158,0.024,-0.021,8.55099999999999,15.801999999999996,0.9189999999999952,4.267999999999997,valid
5530,101,145,76.97,-4.34,0.159,0.027,-0.021,7.0010000000000066,15.551999999999996,1.2889999999999997,4.677999999999994,valid
5531,101,146,76.74,-4.53,0.157,0.025,-0.022,8.301000000000004,15.30200000000001,1.2990000000000048,5.0680000000000085,valid
5532,101,147,78.08,-4.71,0.156,0.024,-0.023,6.730999999999996,15.032,1.6790000000000003,5.457999999999995,valid
5533,101,148,78.11,-4.9,0.157,0.023,-0.028,8.040999999999999,14.771999999999995,1.7289999999999974,5.877999999999997,valid
5534,101,149,79.75,-5.02,0.155,0.022,-0.027,6.430999999999999,14.471999999999998,2.118999999999998,6.278000000000002,valid
5535,101,150,80.1,-5.13,0.157,0.016,-0.031,7.721000000000005,14.152000000000005,2.129000000000003,6.728000000000005,valid
5536,101,151,82.03,-5.2,0.157,0.017,-0.033,6.140999999999993,13.861999999999998,2.4789999999999974,7.097999999999995,valid
5537,101,152,82.66,-5.27,0.153,0.012,-0.033,7.441000000000004,13.581999999999997,2.569000000000001,7.5880000000000045,valid
5538,101,153,84.93,-5.23,0.154,0.006,-0.034,5.8009999999999895,13.241999999999994,2.958999999999987,8.067999999999994,valid
5539,101,154,85.99,-5.11,0.15,0.003,-0.031,7.011000000000012,12.812000000000001,3.079000000000006,8.508000000000006,valid
5540,101,155,88.64,-4.92,0.15,-0.006,-0.027,5.420999999999994,12.432000000000006,3.4489999999999963,8.918000000000003,valid
5541,101,156,90.08,-4.66,0.148,-0.009,-0.025,6.631000000000002,12.051999999999996,3.338999999999997,9.187999999999999,valid
5542,101,157,92.89,-4.53,0.146,-0.017,-0.023,5.2609999999999975,11.892,3.7889999999999997,9.597999999999995,valid
5543,101,158,94.51,-4.3,0.144,-0.023,-0.02,6.450999999999995,11.711999999999993,3.7789999999999946,9.957999999999995,valid
5544,101,159,97.61,-4.11,0.14,-0.027,-0.018,4.971000000000005,11.422,4.129000000000003,10.338000000000005,valid
5545,101,160,99.42,-3.92,0.138,-0.032,-0.015,6.2609999999999975,11.232000000000003,4.168999999999995,10.72799999999999,valid
5546,101,161,102.74,-3.71,0.135,-0.036,-0.012,4.7510000000000066,11.012000000000004,4.508999999999999,11.138000000000002,valid
5547,101,162,104.79,-3.5,0.132,-0.041,-0.008,6.020999999999988,10.771999999999995,4.528999999999995,11.607999999999986,valid
5548,101,163,108.31,-3.3,0.129,-0.045,-0.004,4.551000000000004,10.571999999999992,4.9989999999999934,12.058000000000003,valid
5549,101,164,110.65,-3.01,0.13,-0.048,-0.003,5.730999999999996,10.282,5.0189999999999895,12.44799999999999,valid
5550,101,165,114.53,-2.66,0.13,-0.048,0.0,4.191000000000004,9.922,5.379000000000003,12.787999999999993,valid
5551,101,166,117.15,-2.31,0.121,-0.05,0.003,5.450999999999995,9.642,5.328999999999992,12.968,valid
5552,101,167,121.13,-2.05,0.109,-0.048,0.004,4.09100000000001,9.542000000000005,5.659000000000004,13.228000000000005,valid
5553,101,168,123.79,-1.86,0.101,-0.042,0.002,5.410999999999989,9.501999999999999,5.548999999999991,13.427999999999994,valid
5554,101,169,127.89,-1.68,0.096,-0.044,0.004,3.9710000000000054,9.381999999999994,5.849000000000002,13.537999999999993,valid
5555,101,170,130.58,-1.66,0.037,0.017,-0.002,5.380999999999988,9.351999999999993,5.588999999999983,13.487999999999996,valid
5556,101,171,134.43,-1.93,0.044,0.011,-0.007,4.221000000000005,9.601999999999993,5.948999999999996,13.828,valid
5557,101,172,136.97,-2.26,0.042,0.009,-0.007,5.531000000000008,9.752000000000013,5.939000000000005,14.218000000000014,valid
5558,101,173,141.08,-2.45,0.047,-0.001,-0.005,3.960999999999986,9.491999999999994,6.2689999999999895,14.477999999999977,valid
5559,101,174,143.94,-2.65,0.044,-0.003,-0.003,5.2110000000000145,9.172,6.279000000000009,14.84800000000001,valid
5560,101,175,148.26,-2.82,0.043,-0.008,-0.006,3.7510000000000066,8.962000000000021,6.629000000000003,15.188000000000013,valid
5561,101,176,151.33,-2.99,0.043,-0.013,-0.002,5.000999999999978,8.751999999999985,6.618999999999984,15.55799999999999,valid
5562,101,177,155.92,-3.07,0.04,-0.016,-0.001,3.4810000000000247,8.482000000000003,6.949000000000025,15.86800000000002,valid
5563,101,178,159.3,-3.13,0.038,-0.019,0.003,4.690999999999976,8.172,6.968999999999978,16.197999999999976,valid
5564,101,179,164.15,-3.13,0.029,-0.013,0.0,3.2210000000000054,7.911999999999981,7.2689999999999895,16.487999999999996,valid
5565,101,180,167.73,-3.17,0.023,-0.01,0.001,4.491000000000016,7.712000000000021,7.269000000000018,16.828,valid
5566,101,181,172.59,-3.32,0.012,-0.001,-0.002,3.210999999999986,7.702000000000002,7.618999999999984,17.168000000000003,valid
5567,101,182,176.29,-3.42,0.011,-0.004,-0.002,4.371000000000011,7.581999999999997,7.599000000000002,17.478000000000005,valid
5568,101,183,181.44,-3.46,0.007,-0.003,0.0,2.920999999999994,7.292000000000005,7.918999999999995,17.777999999999988,valid
5569,101,184,185.38,-3.5,0.002,0.0,0.0,4.131000000000002,7.051999999999996,7.888999999999994,18.078,valid
5570,101,185,191.66,-2.58,0.007,0.005,0.001,1.7909999999999986,5.922000000000001,8.228999999999997,18.397999999999993,valid
5571,101,186,196.56,-1.82,0.013,0.012,0.004,3.170999999999994,4.961999999999993,8.228999999999997,18.737999999999996,valid
5572,101,187,202.04,-1.86,0.113,0.041,0.0,2.59100000000001,5.762000000000004,8.649000000000013,19.31800000000001,valid
5573,101,188,206.25,-1.96,0.116,0.04,0.0,3.8609999999999918,6.452000000000002,8.638999999999994,19.608,valid
5574,101,189,211.82,-2.08,0.118,0.037,-0.003,2.5010000000000066,6.361999999999998,8.969000000000007,19.927999999999994,valid
5575,101,190,216.17,-2.21,0.123,0.036,-0.008,3.7210000000000054,6.222000000000012,8.979000000000026,20.228000000000005,valid
5576,101,191,221.92,-2.31,0.125,0.036,-0.004,2.3209999999999997,6.042000000000005,9.258999999999999,20.508000000000006,valid
5577,101,192,226.42,-2.45,0.131,0.033,-0.014,3.5709999999999997,5.8919999999999995,9.258999999999999,20.798,valid
5578,101,193,232.29,-2.58,0.131,0.032,-0.011,2.200999999999995,5.771999999999995,9.55900000000001,21.11800000000002,valid
5579,101,194,236.96,-2.71,0.135,0.028,-0.017,3.400999999999984,5.601999999999979,9.608999999999993,21.418000000000003,valid
5580,101,195,243.0,-2.82,0.135,0.027,-0.012,2.0310000000000077,5.4319999999999915,9.869000000000012,21.728000000000005,valid
5581,101,196,247.81,-2.97,0.139,0.023,-0.019,3.2609999999999975,5.292000000000005,9.849000000000002,22.06800000000001,valid
5582,101,197,254.02,-3.06,0.138,0.02,-0.018,1.8609999999999918,5.121999999999989,10.168999999999967,22.288000000000007,valid
5583,101,198,259.0,-3.19,0.14,0.016,-0.02,3.09100000000001,4.952000000000002,10.178999999999986,22.657999999999983,valid
5584,101,199,265.36,-3.28,0.142,0.014,-0.021,1.710999999999986,4.801999999999996,10.448999999999968,22.967999999999986,valid
5585,101,200,270.55,-3.36,0.143,0.007,-0.019,2.881000000000002,4.591999999999988,10.438999999999977,23.30799999999996,valid
5586,102,135,86.07,-2.34,0.166,0.021,-0.014,8.151000000000012,18.182000000000006,0.6590000000000042,0.05800000000000338,valid
5587,102,136,84.13,-2.5,0.162,0.026,-0.014,10.010999999999997,18.16200000000001,1.0089999999999986,0.4079999999999977,valid
5588,102,137,84.15,-2.7,0.16,0.02,-0.017,8.05099999999999,18.061999999999987,1.0089999999999986,0.777999999999988,valid
5589,102,138,82.45,-2.89,0.162,0.024,-0.017,9.771000000000003,17.821999999999992,1.388999999999994,1.1479999999999926,valid
5590,102,139,82.74,-3.09,0.162,0.023,-0.018,7.781000000000008,17.55200000000001,1.3989999999999991,1.5580000000000034,valid
5591,102,140,81.31,-3.31,0.163,0.025,-0.017,9.500999999999992,17.282,1.7789999999999946,1.9180000000000028,valid
5592,102,141,81.84,-3.53,0.163,0.024,-0.018,7.540999999999999,17.04199999999999,1.7689999999999895,2.3379999999999903,valid
5593,102,142,80.67,-3.75,0.163,0.021,-0.022,9.241000000000001,16.782,2.1790000000000003,2.737999999999996,valid
5594,102,143,81.5,-3.94,0.163,0.022,-0.022,7.241000000000001,16.482000000000003,2.168999999999995,3.1080000000000005,valid
5595,102,144,80.64,-4.12,0.162,0.021,-0.023,8.931,16.172,2.549000000000005,3.468,valid
5596,102,145,81.73,-4.31,0.162,0.019,-0.022,6.980999999999996,15.911999999999995,2.5289999999999946,3.8179999999999943,valid
5597,102,146,81.12,-4.5,0.163,0.019,-0.023,8.681,15.661999999999995,2.90899999999999,4.207999999999995,valid
5598,102,147,82.45,-4.69,0.161,0.017,-0.024,6.741000000000001,15.422,2.918999999999995,4.597999999999995,valid
5599,102,148,82.12,-4.86,0.16,0.016,-0.025,8.400999999999998,15.142,3.2789999999999946,5.007999999999992,valid
5600,102,149,83.68,-5.06,0.163,0.016,-0.031,6.5109999999999975,14.911999999999995,3.358999999999993,5.477999999999991,valid
5601,102,150,83.68,-5.15,0.161,0.015,-0.033,8.071,14.581999999999997,3.708999999999987,5.83799999999999,valid
5602,102,151,85.58,-5.25,0.157,0.011,-0.03,6.171000000000008,14.242000000000008,3.7390000000000025,6.218,valid
5603,102,152,85.92,-5.25,0.155,0.01,-0.028,7.730999999999996,13.902000000000005,4.028999999999995,6.597999999999995,valid
5604,102,153,88.14,-5.26,0.159,0.006,-0.034,5.851000000000001,13.581999999999997,4.079000000000006,7.037999999999993,valid
5605,102,154,88.73,-5.25,0.152,0.0,-0.031,7.480999999999996,13.331999999999997,4.548999999999991,7.627999999999997,valid
5606,102,155,91.35,-5.08,0.152,-0.003,-0.03,5.451000000000009,12.932000000000006,4.579000000000006,8.028000000000002,valid
5607,102,156,92.39,-4.85,0.149,-0.014,-0.024,7.0309999999999935,12.482000000000003,4.978999999999997,8.317999999999994,valid
5608,102,157,95.18,-4.75,0.146,-0.017,-0.022,5.2809999999999935,12.311999999999987,4.9989999999999934,8.787999999999993,valid
5609,102,158,96.42,-4.55,0.147,-0.02,-0.02,6.831000000000005,12.111999999999998,5.379000000000003,9.157999999999998,valid
5610,102,159,99.53,-4.34,0.141,-0.028,-0.017,4.961,11.792000000000005,5.368999999999998,9.498000000000001,valid
5611,102,160,100.98,-4.15,0.139,-0.032,-0.016,6.620999999999997,11.581999999999997,5.728999999999997,9.897999999999993,valid
5612,102,161,104.31,-3.94,0.135,-0.036,-0.012,4.741000000000001,11.361999999999998,5.718999999999992,10.22799999999999,valid
5613,102,162,105.98,-3.75,0.133,-0.042,-0.007,6.400999999999998,11.142,6.099000000000002,10.627999999999997,valid
5614,102,163,109.51,-3.56,0.129,-0.045,-0.004,4.540999999999999,10.941999999999997,6.088999999999997,11.08799999999999,valid
5615,102,164,111.42,-3.34,0.127,-0.05,-0.002,6.161000000000003,10.702000000000002,6.519000000000004,11.537999999999993,valid
5616,102,165,115.24,-3.05,0.128,-0.053,0.0,4.2510000000000066,10.41200000000001,6.579000000000006,11.958000000000009,valid
5617,102,166,117.46,-2.75,0.123,-0.053,0.004,5.851000000000001,10.102000000000007,6.979000000000012,12.308000000000003,valid
5618,102,167,121.54,-2.4,0.12,-0.05,0.003,3.9909999999999872,9.841999999999988,6.878999999999989,12.537999999999993,valid
5619,102,168,123.92,-2.14,0.109,-0.049,0.007,5.691000000000004,9.681999999999992,7.159000000000004,12.707999999999995,valid
5620,102,169,128.06,-1.93,0.102,-0.045,0.006,3.930999999999999,9.622000000000003,7.118999999999998,12.968,valid
5621,102,170,130.47,-1.84,0.083,-0.03,0.0,5.661000000000003,9.592000000000002,7.399000000000013,12.987999999999996,valid
5622,102,171,134.5,-1.94,0.064,-0.013,-0.001,4.040999999999999,9.702000000000002,7.2190000000000065,13.168000000000003,valid
5623,102,172,136.69,-2.27,0.042,0.008,-0.008,5.881000000000002,9.922,7.569000000000001,13.508000000000006,valid
5624,102,173,140.78,-2.49,0.048,-0.001,-0.006,3.9809999999999963,9.861999999999998,7.589000000000011,13.858,valid
5625,102,174,143.32,-2.67,0.044,-0.003,-0.003,5.531000000000008,9.512000000000004,7.909000000000004,14.188000000000013,valid
5626,102,175,147.6,-2.89,0.044,-0.005,-0.006,3.7909999999999986,9.322000000000006,7.948999999999996,14.578,valid
5627,102,176,150.39,-3.01,0.043,-0.012,-0.002,5.281000000000008,9.072000000000006,8.229000000000026,14.84800000000001,valid
5628,102,177,154.99,-3.09,0.04,-0.015,0.0,3.470999999999977,8.751999999999985,8.218999999999978,15.168000000000003,valid
5629,102,178,158.03,-3.15,0.037,-0.017,0.002,5.031000000000008,8.501999999999985,8.55900000000001,15.527999999999988,valid
5630,102,179,162.88,-3.15,0.029,-0.013,0.0,3.2210000000000054,8.252000000000013,8.55900000000001,15.828,valid
5631,102,180,166.11,-3.21,0.015,0.002,-0.002,4.8409999999999815,8.061999999999987,8.908999999999976,16.177999999999994,valid
5632,102,181,171.01,-3.34,0.016,-0.005,0.0,3.1710000000000225,8.012000000000004,8.869000000000012,16.487999999999996,valid
5633,102,182,174.37,-3.44,0.011,-0.004,-0.002,4.710999999999986,7.8820000000000086,9.208999999999987,16.80799999999999,valid
5634,102,183,179.54,-3.48,0.007,-0.003,0.0,2.9010000000000122,7.611999999999998,9.189000000000005,17.108,valid
5635,102,184,183.14,-3.52,0.002,0.0,0.0,4.471000000000005,7.372000000000018,9.529000000000009,17.418000000000003,valid
5636,102,185,189.44,-2.59,0.006,0.004,0.0,1.7709999999999884,6.241999999999994,9.508999999999999,17.737999999999996,valid
5637,102,186,194.01,-1.85,0.013,0.012,0.004,3.5010000000000066,5.271999999999995,9.839000000000011,18.06800000000001,valid
